GeneID	Genename	Genebiotype	Chr	Start	End	Strand	GTEX-15ER7-3126-SM-7KUGH	GTEX-YFC4-3126-SM-5PNV6	GTEX-15SHU-3126-SM-6M46H	GTEX-1HBPH-3126-SM-9WYUV	GTEX-RNOR-2326-SM-2TF4I	GTEX-13SLX-3126-SM-5S2Q5	GTEX-RU72-3026-SM-CYPRV	GTEX-14A5I-2926-SM-5Q5CQ	GTEX-11GSP-3226-SM-5986O	GTEX-12WSD-3126-SM-5HL7P	GTEX-13O3O-3126-SM-5KM3H	GTEX-14DAQ-3126-SM-62LDS	GTEX-1EWIQ-3126-SM-7MXTI	GTEX-P44G-2426-SM-2I5ER	GTEX-11ZUS-2926-SM-5FQSL	GTEX-1HT8W-3026-SM-CGQEO	GTEX-WZTO-2926-SM-3NM9I	GTEX-13NYB-3026-SM-5IJD7	GTEX-14JG1-3026-SM-5YYAA	GTEX-17MF6-2926-SM-7LTAW	GTEX-1EN7A-3026-SM-7PBYT	GTEX-1KD4Q-2926-SM-D3L9N	GTEX-15RJE-3026-SM-7KUM1	GTEX-13OW6-3026-SM-5J2MI	GTEX-13PVQ-3026-SM-5SI93	GTEX-14BIL-3026-SM-7EWD4	GTEX-17HII-3026-SM-7EWFM	GTEX-18465-3026-SM-7LG6Y	GTEX-1B8SG-1726-SM-73KXK	GTEX-1C6VQ-3026-SM-7IGPU	GTEX-1GZ4I-3026-SM-9KNTX	GTEX-1JMLX-2926-SM-CL54C	GTEX-T6MN-2626-SM-32PMQ	GTEX-1HCVE-3026-SM-CL54G	GTEX-11DXY-3226-SM-5GIDE	GTEX-12ZZZ-3026-SM-5BC67	GTEX-1399T-3026-SM-5KLZC	GTEX-18A6Q-2926-SM-718AR	GTEX-1AX9I-3026-SM-73KUH	GTEX-1B8L1-3026-SM-7EPHK	GTEX-1EKGG-2926-SM-7EPIH	GTEX-1GF9V-2926-SM-7PBXO	GTEX-1GN2E-3026-SM-9WG6I	GTEX-1GN73-3126-SM-9KNTY	GTEX-1IKJJ-2926-SM-A9G2N	GTEX-1IKK5-2926-SM-ARU7Q	GTEX-1JJEA-2826-SM-ARU8R	GTEX-1NV8Z-3126-SM-E76R3	GTEX-1RQEC-2926-SM-EVR5A	GTEX-1I1HK-2826-SM-CKZPL	GTEX-1JJ6O-3126-SM-CNNP8
ENSG00000180929.5	GPR62	protein_coding	chr3	51955314	51957453	+	1	8	2	1	3	4	2	2	4	4	2	3	3	1	3	2	2	OO-19	3	3	1	4	1	7	10	2	1	1	1	1	3	2	6	4	4	3	4	3	3	2	4	5	5	5	2	4	3	4	1	7	3
ENSG00000181019.12	NQO1	protein_coding	chr16	69706996	69726951	-	18	12	12	15	13	11	27	35	20	14	11	13	15	11	7	10	17	16	13	17	22	12	15	14	16	30	16	14	15	OO-46	21	17	10	17	16	15	18	18	12	8	18	13	16	8	13	17	12	17	24	14	20
ENSG00000181481.13	RNF135	protein_coding	chr17	30968785	30999911	+	2	2	2	2	3	1	2	2	3	3	2	3	2	1	1	2	3	2	2	4	3	2	OO-6	3	2	2	2	3	1	4	3	3	2	2	3	3	3	2	2	2	3	2	2	2	2	2	3	2	2	2	2
ENSG00000181577.15	C6orf223	protein_coding	chr6	44000580	44005958	+	1	1	1	1	0	1	OO-6	1	1	2	1	1	1	2	0	1	1	1	1	0	1	2	1	1	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	0	1	1	1
ENSG00000182107.6	TMEM30B	protein_coding	chr14	61277370	61281840	-	1	0	OO-7	0	0	0	0	0	0	1	0	OO-5	0	0	0	0	OO-6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	OO-12	0	0	0	0	0	0	0	0	0	0
ENSG00000182158.14	CREB3L2	protein_coding	chr7	137874979	138002067	-	2	3	5	2	2	2	2	2	4	3	1	5	3	3	2	2	7	3	2	2	2	2	OO-10	3	5	2	3	2	1	2	3	2	3	3	3	4	3	3	2	2	6	3	2	3	1	3	2	3	1	3	3
ENSG00000182240.15	BACE2	protein_coding	chr21	41167801	41282518	+	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	OO-6	1	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	4	0	1	1	2	1	1	1
ENSG00000182326.14	C1S	protein_coding	chr12	6988259	7071032	+	7	8	13	6	6	7	6	8	9	8	7	16	6	8	6	6	14	6	6	8	5	6	OO-23	8	8	7	8	5	3	8	8	9	7	10	13	9	10	7	5	3	14	7	5	7	4	13	8	8	7	4	14
ENSG00000182333.14	LIPF	protein_coding	chr10	88664441	88678814	+	1	0	1	0	0	0	0	0	0	3	0	0	0	4	4	0	0	0	0	0	OO-45	2	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	2	0	1	0	2	0	0	0	0	0	0	0	2
ENSG00000182492.15	BGN	protein_coding	chrX	153494939	153509554	+	34	44	44	29	28	40	34	22	59	55	35	67	45	36	23	26	115	35	28	30	44	29	OO-161	42	49	51	51	34	23	19	42	30	29	37	48	52	78	51	33	40	80	44	41	28	28	51	62	34	25	31	55
ENSG00000182511.11	FES	protein_coding	chr15	90883695	90895776	+	5	7	7	8	6	6	7	6	7	6	7	8	6	14	6	8	7	6	7	4	4	5	OO-18	6	16	7	8	8	4	5	5	6	6	6	5	7	8	8	6	7	9	7	6	8	4	10	6	8	4	5	14
ENSG00000182541.17	LIMK2	protein_coding	chr22	31212274	31280080	+	7	18	9	9	8	7	9	13	15	9	9	11	8	20	5	7	11	11	8	11	8	8	20	12	16	12	11	9	5	12	16	10	9	11	12	13	11	10	7	7	14	8	9	20	7	12	8	13	9	8	OO-39
ENSG00000182578.13	CSF1R	protein_coding	chr5	150053291	150113372	-	6	6	13	8	9	3	6	6	5	7	6	17	6	14	11	4	7	5	9	8	4	6	OO-64	9	7	3	6	6	1	2	8	7	5	18	14	3	11	3	9	11	10	4	3	11	5	14	4	5	3	3	10
ENSG00000182704.7	TSKU	protein_coding	chr11	76782251	76798154	+	2	2	5	1	2	2	1	2	2	2	1	OO-7	2	3	1	2	5	2	1	2	2	2	5	1	2	2	1	2	1	5	2	2	2	1	4	2	3	2	1	2	OO-8	1	1	2	1	2	2	2	1	1	2
ENSG00000182718.16	ANXA2	protein_coding	chr15	60347134	60402883	-	6	3	16	4	3	3	3	4	6	4	3	23	6	8	3	6	25	3	2	7	5	3	OO-37	4	16	8	4	3	3	7	5	4	4	5	10	6	8	4	4	3	OO-31	7	4	4	2	7	6	3	2	2	12
ENSG00000183098.10	GPC6	protein_coding	chr13	93227318	94407401	+	1	1	4	1	1	1	1	1	1	1	1	4	1	1	1	1	5	1	1	0	1	1	2	1	0	1	1	1	0	0	2	1	1	1	1	2	1	1	1	1	OO-7	1	0	1	0	1	1	1	0	1	1
ENSG00000183655.12	KLHL25	protein_coding	chr15	85759323	85795030	-	4	5	4	3	6	5	4	4	3	3	4	5	4	5	4	6	6	4	5	1	2	6	2	6	5	4	4	7	1	3	8	5	5	4	4	5	4	5	4	5	6	4	4	OO-17	3	7	4	4	2	3	4
ENSG00000183760.10	ACP7	protein_coding	chr19	39083913	39111493	+	0	2	1	0	1	1	1	0	1	1	0	1	1	0	1	0	0	2	1	0	0	1	0	2	OO-8	0	0	0	0	0	0	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	0	1	0	2	0
ENSG00000183801.7	OLFML1	protein_coding	chr11	7485388	7511377	+	1	1	2	1	1	1	1	1	1	1	0	4	1	0	1	1	4	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	2	2	1	1	1	OO-5	1	0	0	0	1	1	1	1	1	0
ENSG00000184007.18	PTP4A2	protein_coding	chr1	31906421	31944856	-	43	95	43	46	59	66	60	52	48	54	55	52	41	47	49	59	61	100	51	71	34	58	47	89	OO-125	39	51	53	47	40	68	52	68	55	70	52	56	51	55	51	48	52	45	62	54	58	49	78	41	97	48
ENSG00000184060.10	ADAP2	protein_coding	chr17	30921680	30959322	+	2	2	2	2	2	2	2	2	2	2	1	3	2	1	2	2	2	2	2	1	1	1	OO-5	2	4	2	1	2	1	1	3	1	2	2	3	2	3	2	2	2	3	2	1	2	2	2	2	2	1	1	2
ENSG00000184292.6	TACSTD2	protein_coding	chr1	58575423	58577773	-	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	OO-5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184378.2	ACTRT3	protein_coding	chr3	169766921	169769648	-	1	1	1	1	1	1	1	1	5	0	1	2	1	2	2	3	2	1	1	0	0	1	2	2	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	OO-8	0	4	1	2	1	1	2
ENSG00000184489.11	PTP4A3	protein_coding	chr8	141391993	141432454	+	13	24	20	23	18	22	16	13	20	18	17	23	16	22	19	21	45	22	23	13	13	18	OO-117	30	19	19	22	21	5	15	22	19	26	30	24	23	25	25	17	23	32	20	13	23	12	26	24	29	13	16	33
ENSG00000184584.12	TMEM173	protein_coding	chr5	139475964	139482790	-	6	8	6	4	4	5	4	3	4	5	4	12	6	7	6	3	10	7	6	6	4	4	OO-32	7	8	5	4	5	2	3	4	4	5	6	7	7	9	7	4	5	14	5	3	6	3	3	8	8	4	6	5
ENSG00000184743.12	ATL3	protein_coding	chr11	63624087	63671921	-	5	6	6	6	5	4	5	6	5	5	4	7	4	7	3	5	12	6	5	5	5	5	OO-18	6	6	6	4	5	3	5	8	6	5	6	6	8	6	4	4	4	7	6	4	4	3	5	5	6	4	5	8
ENSG00000185022.11	MAFF	protein_coding	chr22	38201882	38216511	+	3	5	3	11	4	18	4	3	24	9	7	6	3	20	4	3	18	4	3	2	3	7	18	5	OO-64	6	6	3	5	4	8	6	7	10	4	4	3	4	3	4	8	13	11	33	2	13	5	3	3	5	13
ENSG00000185043.10	CIB1	protein_coding	chr15	90229975	90233703	-	47	42	45	41	41	45	50	55	52	43	41	61	44	43	33	57	47	50	37	48	37	45	58	50	47	43	50	50	20	OO-100	56	47	36	48	42	47	49	56	34	42	48	45	40	41	29	51	39	55	46	38	63
ENSG00000185532.15	PRKG1	protein_coding	chr10	50991358	52298350	+	2	2	2	3	2	1	3	1	3	1	1	2	1	2	1	2	OO-7	1	1	1	2	2	5	2	1	2	1	1	1	1	3	1	1	2	1	2	2	2	1	1	3	2	1	1	1	1	2	2	1	1	2
ENSG00000185585.19	OLFML2A	protein_coding	chr9	124777158	124814885	+	2	1	6	1	1	1	2	1	1	2	1	7	2	1	1	2	OO-14	1	1	2	1	1	OO-10	1	1	2	1	2	1	1	3	1	1	2	2	3	2	2	1	2	OO-14	2	1	1	1	2	3	2	1	1	1
ENSG00000185862.6	EVI2B	protein_coding	chr17	31303766	31314112	-	1	4	2	1	2	2	1	2	2	2	1	2	1	1	2	1	1	4	2	1	6	1	OO-8	2	2	2	1	1	1	1	1	1	2	5	3	2	2	1	2	1	2	2	2	2	1	2	1	2	1	3	1
ENSG00000186081.11	KRT5	protein_coding	chr12	52514575	52520687	-	5	2	7	3	4	5	2	3	3	3	5	5	3	4	8	OO-19	5	9	5	1	1	4	5	5	8	2	3	6	1	1	6	4	5	4	OO-29	5	3	4	3	7	3	2	3	4	2	7	3	4	2	3	2
ENSG00000186150.4	UBL4B	protein_coding	chr1	110112468	110113945	+	1	1	1	1	1	0	0	0	0	0	0	2	0	0	0	0	2	1	1	1	0	0	OO-7	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	3	1	0	0	1	1	1	0	0	0	1
ENSG00000186517.13	ARHGAP30	protein_coding	chr1	161046948	161069970	-	1	1	1	1	1	0	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	OO-5	1	3	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	2
ENSG00000186832.8	KRT16	protein_coding	chr17	41609778	41615899	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	OO-6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186847.5	KRT14	protein_coding	chr17	41582279	41586921	-	3	1	1	1	0	1	1	1	3	2	2	1	0	1	6	1	2	OO-10	0	1	1	1	OO-8	2	OO-9	1	1	1	1	0	5	2	2	1	OO-9	1	1	0	1	1	1	0	1	2	1	0	0	2	0	2	0
ENSG00000187021.14	PNLIPRP1	protein_coding	chr10	116590385	116609175	+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	OO-10	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187513.8	GJA4	protein_coding	chr1	34792998	34795747	+	6	3	6	13	3	8	4	4	26	8	4	7	7	17	3	6	18	3	2	6	4	4	OO-41	4	14	9	6	3	6	4	4	4	4	12	5	7	8	6	3	6	8	14	12	3	3	9	7	5	2	5	10
ENSG00000187608.8	ISG15	protein_coding	chr1	1001138	1014541	+	23	21	23	31	18	58	25	15	42	26	22	26	34	13	32	38	35	55	32	13	19	21	25	52	23	15	35	46	9	11	30	22	47	25	29	38	45	43	24	41	45	22	19	22	12	19	37	31	OO-175	25	21
ENSG00000187720.14	THSD4	protein_coding	chr15	71096952	71783383	+	2	1	OO-11	2	2	1	2	2	2	2	1	OO-8	2	1	1	1	7	1	1	2	1	2	7	2	1	3	2	1	1	3	2	2	2	3	2	4	2	2	3	3	OO-20	2	2	1	1	2	2	1	1	1	3
ENSG00000187840.4	EIF4EBP1	protein_coding	chr8	38030341	38060365	+	5	4	3	4	3	5	3	4	5	4	4	6	4	4	3	5	7	5	4	3	2	3	OO-12	5	4	4	4	5	2	4	3	4	3	4	5	4	5	4	3	4	6	3	3	4	3	4	3	3	5	4	5
ENSG00000187922.13	LCN10	protein_coding	chr9	136738167	136742959	-	1	0	3	1	1	1	1	4	2	1	1	1	1	1	1	0	1	1	0	1	1	1	OO-7	1	1	1	1	0	1	2	1	2	0	1	1	1	1	1	1	1	1	3	1	2	2	2	1	1	0	0	1
ENSG00000188404.8	SELL	protein_coding	chr1	169690667	169711698	-	1	1	1	1	1	1	1	2	1	1	0	1	1	2	0	0	1	1	1	2	OO-9	1	OO-8	1	2	1	1	0	1	0	1	1	1	2	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	2
ENSG00000188508.10	KRTDAP	protein_coding	chr19	35487324	35495558	-	3	1	1	1	0	0	1	1	1	1	2	1	0	1	2	1	1	3	0	1	0	1	OO-5	0	OO-11	0	0	1	1	1	1	1	1	1	2	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	0
ENSG00000188783.5	PRELP	protein_coding	chr1	203475828	203491352	+	13	6	21	9	9	8	9	12	18	16	9	30	11	11	6	8	OO-54	9	6	7	16	9	35	13	9	17	17	16	6	21	20	14	9	10	14	15	19	12	7	9	23	9	11	7	8	16	14	11	9	7	10
ENSG00000188818.12	ZDHHC11	protein_coding	chr5	795606	850986	-	1	8	10	2	3	4	14	3	1	11	3	2	2	3	2	5	3	OO-24	2	3	1	4	1	4	6	2	12	3	1	3	11	4	3	4	3	3	3	4	2	3	3	8	3	6	1	5	2	6	2	3	8
ENSG00000189001.10	SBSN	protein_coding	chr19	35523367	35528351	-	2	1	1	1	1	1	1	0	1	1	1	1	0	0	2	1	1	2	0	0	0	0	2	1	OO-5	0	1	1	0	0	2	1	1	1	3	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0
ENSG00000189129.13	PLAC9	protein_coding	chr10	80131682	80145359	+	10	6	4	5	5	5	6	4	4	4	3	5	5	5	5	7	14	3	5	3	6	7	OO-20	7	5	6	5	6	5	10	4	4	4	3	5	4	6	7	4	5	8	5	7	5	4	6	4	3	3	3	6
ENSG00000189184.11	PCDH18	protein_coding	chr4	137518918	137532494	-	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	0	1	1	1	1	OO-5	1	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1
ENSG00000189292.15	ALKAL2	protein_coding	chr2	279558	288851	-	1	1	1	1	2	1	1	1	1	1	1	2	2	4	1	2	OO-12	1	2	0	1	1	4	2	1	2	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	0	1	0	2	1	1	1	1	3
ENSG00000189306.10	RRP7A	protein_coding	chr22	42509968	42519802	-	15	24	20	18	31	24	18	17	11	13	16	19	14	20	30	26	26	22	22	9	10	20	18	24	14	22	17	42	4	13	OO-70	19	25	32	23	17	19	31	33	23	24	13	13	26	12	24	16	25	24	16	29
ENSG00000189334.8	S100A14	protein_coding	chr1	153614255	153616986	-	1	1	2	1	1	0	1	1	2	3	1	1	2	1	1	OO-9	1	1	1	2	2	1	2	1	2	2	2	1	1	3	2	2	1	1	OO-9	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2
ENSG00000196154.11	S100A4	protein_coding	chr1	153543613	153550136	-	10	3	5	2	1	1	2	1	3	3	2	9	2	5	2	2	11	2	2	2	OO-22	1	OO-37	2	2	2	2	1	2	1	2	2	2	2	4	5	14	2	2	2	12	14	1	3	2	5	13	4	1	2	2
ENSG00000196196.2	HRCT1	protein_coding	chr9	35906192	35907141	+	4	2	4	3	3	1	4	3	2	2	2	2	4	1	2	5	2	2	1	7	2	1	OO-17	2	3	3	1	1	1	5	4	1	3	4	3	2	4	2	3	3	6	2	2	2	1	2	5	3	1	1	3
ENSG00000196754.10	S100A2	protein_coding	chr1	153561108	153567890	-	0	1	1	1	0	1	0	0	1	1	1	1	1	0	1	2	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	OO-5	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1
ENSG00000196843.15	ARID5A	protein_coding	chr2	96536749	96552638	+	8	11	13	13	9	17	12	13	24	9	20	11	8	44	7	9	20	11	8	7	6	10	46	16	38	7	17	12	7	7	12	12	13	15	9	9	10	8	12	11	14	12	10	OO-67	6	21	9	10	6	9	30
ENSG00000197019.4	SERTAD1	protein_coding	chr19	40421592	40426025	-	6	6	5	6	4	12	5	3	17	7	10	6	5	15	4	4	8	5	4	4	3	5	12	5	17	4	6	5	2	6	5	5	5	5	4	5	5	5	3	4	7	7	6	OO-19	3	10	4	5	3	6	8
ENSG00000197142.10	ACSL5	protein_coding	chr10	112374018	112428380	+	5	3	4	5	4	4	4	5	5	4	5	3	3	13	2	3	3	2	3	9	4	3	14	5	OO-18	6	4	2	2	13	5	6	2	8	2	3	3	3	5	3	3	5	8	7	2	5	3	2	1	2	11
ENSG00000197249.13	SERPINA1	protein_coding	chr14	94376747	94390693	-	0	2	1	0	0	1	1	1	1	1	1	2	1	4	1	0	1	0	0	1	4	0	OO-14	1	2	0	1	0	1	0	0	0	1	2	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	4
ENSG00000197256.10	KANK2	protein_coding	chr19	11164267	11197548	-	10	9	19	8	7	6	9	6	13	12	7	26	10	7	5	6	OO-36	7	7	7	7	7	OO-42	9	11	10	10	8	5	8	9	10	6	9	11	14	14	10	6	10	OO-36	11	8	5	7	11	14	10	6	7	8
ENSG00000197321.14	SVIL	protein_coding	chr10	29457338	29736781	-	3	2	3	2	1	1	1	1	2	2	1	5	2	5	2	2	OO-12	2	1	2	2	1	OO-12	2	4	2	2	2	1	2	2	4	1	2	3	3	2	2	2	2	OO-8	2	1	2	1	3	2	2	1	1	2
ENSG00000197329.11	PELI1	protein_coding	chr2	64092652	64144454	-	6	7	5	7	5	9	5	5	9	6	7	7	4	12	5	6	14	7	5	3	5	6	13	7	OO-19	5	6	4	9	3	8	7	7	9	7	7	6	4	5	4	7	7	5	14	2	11	4	5	4	5	7
ENSG00000197405.7	C5AR1	protein_coding	chr19	47290023	47322066	+	0	1	1	1	1	3	1	1	4	1	1	2	1	3	1	1	2	1	1	1	2	1	4	1	3	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	OO-7	1	1	1	1	2
ENSG00000197430.10	OPALIN	protein_coding	chr10	96343216	96359365	-	7	94	21	22	28	34	20	23	32	40	33	19	22	6	33	22	18	OO-146	34	115	19	34	13	78	102	20	17	15	19	21	29	34	80	34	58	28	32	26	37	24	40	50	46	82	30	27	29	56	18	93	29
ENSG00000197467.13	COL13A1	protein_coding	chr10	69801931	69964275	+	1	1	1	1	2	1	0	0	1	1	1	1	0	0	1	1	OO-7	2	1	0	0	4	4	1	1	0	0	0	0	0	0	1	2	1	2	1	1	1	1	0	3	1	0	1	0	1	1	1	0	1	0
ENSG00000197561.6	ELANE	protein_coding	chr19	851014	856247	+	3	1	1	1	1	3	1	0	2	1	1	1	2	1	1	1	2	2	1	1	OO-5	2	0	1	1	1	1	1	0	2	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1
ENSG00000197879.14	MYO1C	protein_coding	chr17	1464098	1492812	-	8	7	10	7	7	8	6	4	8	8	6	10	7	7	5	5	19	6	6	6	5	6	OO-20	8	8	9	8	6	2	7	6	7	7	9	9	9	12	8	7	7	14	8	6	7	4	8	10	6	4	5	7
ENSG00000197892.12	KIF13B	protein_coding	chr8	29067577	29263124	-	4	13	6	5	6	7	6	6	8	10	7	7	5	4	6	4	7	OO-25	6	7	4	7	6	13	19	7	7	5	2	6	10	9	10	7	8	8	8	8	9	7	9	9	10	14	6	9	6	8	4	12	7
ENSG00000197901.11	SLC22A6	protein_coding	chr11	62936385	62984983	-	2	1	6	2	1	1	1	1	3	2	2	OO-22	2	1	0	1	3	1	2	1	3	1	1	1	2	2	1	2	1	0	3	2	1	1	8	2	2	3	2	1	OO-25	2	2	1	2	3	5	2	3	1	1
ENSG00000197905.8	TEAD4	protein_coding	chr12	2959330	3040673	+	1	1	1	1	1	1	2	1	2	1	1	2	1	4	1	1	2	2	1	2	0	1	OO-7	1	OO-6	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	0	2	1	2	0	1	4
ENSG00000197943.9	PLCG2	protein_coding	chr16	81779258	81962693	+	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	OO-6	1	1	0	1	0	1	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	0	1	1	1	0	1	1
ENSG00000198125.12	MB	protein_coding	chr22	35606764	35637951	-	4	2	1	3	2	1	2	3	3	2	2	3	1	5	4	1	6	5	1	2	3	1	6	3	3	2	1	5	2	1	1	OO-25	3	2	4	2	6	1	1	1	1	2	1	1	2	1	0	7	1	2	1
ENSG00000198223.16	CSF2RA	protein_coding	chrX	1268800	1310381	+	1	0	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	4	OO-5	1	1	0	0	1	0	0	1	1	1	2	1	0	1	0	1	1	2	1	0	1	1	2	0	1	0	0	1
ENSG00000198520.10	C1orf228	protein_coding	chr1	44674713	44725591	+	3	4	3	3	5	3	3	5	3	6	4	4	3	2	3	4	5	OO-19	3	4	3	3	4	4	3	4	3	3	1	3	5	5	4	4	4	4	5	5	3	2	5	5	3	5	2	9	4	5	3	4	3
ENSG00000198542.13	ITGBL1	protein_coding	chr13	101452593	101706902	+	1	0	3	0	0	0	0	0	1	0	0	4	0	0	0	0	4	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	OO-7	0	0	0	0	0	0	0	0	0	0
ENSG00000198624.12	CCDC69	protein_coding	chr5	151181052	151224145	-	6	4	5	5	6	7	6	4	5	6	4	7	5	6	4	6	8	5	5	4	5	6	OO-18	6	3	4	5	6	2	4	5	7	6	7	6	8	7	6	7	8	6	5	8	5	4	10	6	7	4	5	7
ENSG00000198816.6	ZNF358	protein_coding	chr19	7515292	7521026	+	132	144	120	133	115	212	145	133	130	150	151	138	131	134	133	151	133	192	132	87	135	123	172	200	98	124	151	148	UO-38	105	137	170	140	131	134	146	154	165	135	173	136	114	143	136	144	145	113	134	106	107	139
ENSG00000198848.12	CES1	protein_coding	chr16	55802851	55833337	-	0	0	0	0	1	0	1	1	0	0	0	OO-9	0	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	1	0	0	0	2	1	0	0	1	1	1	0	0	0	1
ENSG00000198959.11	TGM2	protein_coding	chr20	38127781	38166578	-	22	23	16	15	15	17	31	19	22	28	20	26	22	87	11	7	72	16	11	55	14	14	OO-212	15	70	42	30	10	8	51	16	27	13	25	17	24	33	16	21	23	25	27	16	21	11	24	24	9	5	16	62
ENSG00000203883.6	SOX18	protein_coding	chr20	64047582	64049641	-	7	6	6	10	3	11	6	4	OO-49	23	4	20	16	4	5	8	9	5	7	9	8	7	28	8	9	11	12	4	2	13	8	13	8	13	6	12	13	11	6	11	14	15	8	5	3	31	10	6	5	8	10
ENSG00000204257.14	HLA-DMA	protein_coding	chr6	32948613	32969094	-	3	5	9	3	4	2	2	3	9	4	3	13	8	4	4	4	8	3	4	10	3	4	OO-35	6	5	3	3	4	2	2	3	3	3	5	15	4	7	4	6	5	10	4	3	5	2	10	4	5	3	3	5
ENSG00000204264.8	PSMB8	protein_coding	chr6	32840717	32844047	-	16	13	13	10	11	12	16	12	19	17	12	15	16	17	8	11	17	16	12	20	13	9	OO-40	16	18	14	14	13	6	23	13	12	14	11	16	13	19	16	11	12	20	12	13	10	10	11	16	14	22	14	20
ENSG00000204278.12	TMEM235	protein_coding	chr17	78231310	78240987	+	2	32	6	5	9	9	4	8	12	11	9	6	6	2	13	6	5	OO-49	10	11	6	9	2	26	30	6	4	3	1	3	6	8	20	8	16	7	11	9	6	6	14	19	9	18	5	13	6	13	5	28	8
ENSG00000204305.13	AGER	protein_coding	chr6	32180968	32184324	-	4	7	4	4	4	6	4	4	10	5	3	4	4	3	4	4	6	6	4	7	4	4	OO-11	4	OO-14	4	5	3	2	6	4	6	4	5	5	4	4	3	4	3	6	5	4	5	4	4	4	4	3	6	4
ENSG00000204323.5	SMIM5	protein_coding	chr17	75633434	75641404	+	0	2	1	0	1	1	1	1	1	2	1	1	1	0	1	0	1	2	0	1	0	1	1	1	OO-6	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	2	1	2	0	1	0	1	1	3	1
ENSG00000204472.12	AIF1	protein_coding	chr6	31615184	31617021	+	7	7	10	5	8	2	5	7	7	6	5	13	6	16	8	6	9	4	13	6	4	5	OO-70	8	10	4	2	6	4	2	8	5	4	15	15	4	12	3	8	10	11	3	2	7	4	14	4	5	4	3	18
ENSG00000204482.10	LST1	protein_coding	chr6	31586124	31588894	+	1	2	2	1	1	1	2	2	1	2	2	4	2	2	2	1	3	2	2	3	3	1	OO-11	2	2	1	1	3	1	1	2	1	2	3	4	1	4	1	2	2	3	1	1	2	2	3	1	2	2	1	3
ENSG00000204592.8	HLA-E	protein_coding	chr6	30489467	30494205	+	144	67	114	112	90	108	136	65	194	143	84	169	132	175	64	84	163	94	91	196	107	92	OO-425	119	198	139	120	73	61	155	132	118	122	137	133	136	145	112	109	131	206	131	119	107	57	119	137	90	67	95	165
ENSG00000204644.9	ZFP57	protein_coding	chr6	29672392	29681110	-	0	6	1	1	1	2	1	2	1	3	1	0	1	0	2	1	0	5	1	OO-8	1	1	0	3	7	1	1	0	1	1	1	2	4	1	2	0	1	1	2	0	1	3	2	3	2	1	1	2	1	5	1
ENSG00000204653.9	ASPDH	protein_coding	chr19	50511600	50514690	-	33	39	37	39	35	54	43	36	34	34	43	35	35	25	28	39	32	39	39	13	23	36	13	62	25	26	34	38	9	36	42	34	38	39	34	34	36	OO-76	37	44	33	30	36	28	32	45	28	45	28	36	42
